pkt大小(Byte),用时(ns)
62,13500
62,8700
62,9600
62,7400
1210,155601
1210,165500
62,11201
64,8600
322,52400
182,28300
146,20400
236,32600
139,17101
186,59200
146,20700
62,8600
62,7900
62,7700
62,6900
142,24200
221,44901
111,17600
190,26600
74,11300
74,11700
62,9900
100,14700
1210,150801
662,117901
62,21200
74,14501
74,10900
62,9300
1210,139200
245,34301
62,9700
1210,127700
226,32200
62,9801
62,7800
62,7300
62,13600
1210,148201
354,66400
62,10700
272,35600
267,40801
252,35600
229,36100
240,35600
74,12900
74,9800
62,9200
1210,132701
60,26000
62,9900
272,34001
238,37000
220,29500
240,34000
214,36300
246,36101
994,152200
74,12500
74,10200
62,8701
221,31300
314,39300
170,41200
314,52700
1210,165101
1210,172201
62,11200
64,9400
322,46100
216,30900
146,19300
222,29701
324,38400
238,88500
90,40301
89,15900
168,28300
220,32500
146,21300
84,15600
162,23700
82,12601
179,22000
168,25600
74,12200
105,38600
62,11400
74,10100
159,30700
72,11200
62,8400
62,7700
72,9300
100,17500
66,9200
62,9000
280,61600
62,8500
66,8300
62,7701
180,28200
62,8200
105,15300
62,7800
62,8400
62,9200
276,34300
337,56401
62,9700
195,21500
62,9500
100,13800
55,7000
62,7900
343,36300
62,8200
100,12301
62,9100
62,7800
62,7200
62,11800
62,6900
62,6700
62,6700
62,6600
134,18500
134,35800
134,17400
134,14801
62,8300
62,7200
154,51700
190,67200
62,12000
62,23201
62,7600
62,7000
62,127600
134,105400
134,80201
134,68801
134,36400
62,17500
294,140501
62,13600
62,13800
62,20200
62,9900
62,9800
294,53700
62,11900
63,12601
74,19900
294,128400
62,13500
294,40300
62,18500
63,8800
74,12300
294,41200
62,11900
294,35401
62,13400
63,10500
74,14800
294,36000
62,13700
74,18800
74,12801
62,11100
221,79800
314,87200
170,33101
314,55200
1210,293901
1210,325202
62,17000
116,26000
322,65600
216,55700
146,62401
190,36800
286,49200
62,11200
294,50700
62,10701
134,105300
134,54700
134,19000
134,17900
62,8700
63,8600
74,10700
294,120600
62,10000
294,35800
62,8900
63,7800
74,9700
