pkt大小(Byte),用时(ns)
613,70000
76,12700
62,10700
121,16200
307,123100
62,13800
152,23700
768,97899
62,11100
62,8300
62,7600
63,11000
62,9300
74,11500
66,9900
62,8000
189,25400
62,8900
613,69700
76,12200
62,11000
121,15900
307,38500
62,8500
858,131200
62,22000
62,11400
62,10500
63,9500
62,9700
74,12700
66,9500
62,8900
189,28000
62,9300
613,76100
76,12400
62,10200
121,15000
307,49100
62,8900
152,18000
768,149800
62,10600
62,9300
62,7200
63,7400
62,7800
74,9900
66,8900
62,8100
189,25300
62,10800
613,67900
76,11900
62,10600
121,15300
307,46500
62,8800
63,9700
858,113000
62,9900
62,9500
62,8400
62,8000
74,10300
63,8600
62,8100
66,18400
62,8700
189,23000
62,8000
613,66800
76,12900
62,10400
121,15500
307,52600
62,39200
858,127600
62,9100
62,7100
62,7200
63,7800
62,7700
74,10700
66,9500
62,7900
189,24099
62,9000
613,79400
76,12600
62,17600
121,16800
291,37200
62,8900
152,19600
768,107400
62,21900
62,12600
62,10400
63,27699
62,13300
74,13400
66,10900
62,9400
189,80400
62,11800
613,79300
76,13400
62,11500
121,16300
307,51000
62,10100
858,127300
62,10600
62,10000
62,8500
63,10700
62,10200
74,18400
66,10400
62,9200
189,35100
62,10100
613,74700
76,13100
62,18200
121,17800
307,44000
62,11700
152,23300
768,117600
62,271700
62,11500
62,12800
63,9500
62,9700
74,12300
66,11100
62,9500
189,30100
62,9900
613,72900
76,15000
62,11700
121,16800
307,39600
62,9400
858,147400
62,24200
62,9300
62,8400
63,10000
62,9400
74,11200
63,8700
62,8500
66,10200
62,8300
189,26299
62,8700
613,71900
76,12000
62,11100
121,16800
291,36200
62,10600
858,122600
62,12200
62,8400
62,8000
63,9900
62,8800
74,11000
66,9900
62,8500
189,26700
62,9100
613,71200
76,12000
62,19200
121,16600
307,48000
62,26900
152,20500
768,117500
62,14200
62,9100
62,9700
74,11400
66,10100
62,9200
253,43700
62,9600
690,85600
62,12400
212,32100
62,23000
137,19600
62,8800
219,59800
62,11200
75,10700
62,9300
63,8100
62,8200
74,10700
66,9800
62,7900
189,24200
62,9000
613,69800
76,14400
62,11500
121,32200
307,58700
62,9400
858,122600
62,11500
62,7600
62,8500
63,8400
62,8300
74,11100
66,10600
62,8100
189,25000
62,9200
613,72299
76,12200
62,20100
121,15300
307,37900
62,11300
152,20300
768,132400
62,11900
62,8700
62,8900
63,10100
62,9300
74,11100
66,10100
62,9000
189,28800
62,9700
613,95000
76,15300
62,23700
121,19400
307,45600
62,9500
152,24500
768,126000
62,12300
62,8500
62,9600
63,8700
62,8500
74,11500
66,9600
62,8400
189,30100
62,9800
613,79300
76,13300
62,21300
121,22600
291,38500
62,9500
152,31100
768,144700
62,19400
62,8600
62,10100
63,8200
62,8400
74,11200
66,10100
62,8700
189,26400
62,14500
613,227500
76,50600
62,63400
63,14000
62,25400
121,56600
291,63800
62,9900
152,23300
768,113000
62,9500
62,7300
62,10100
63,7900
62,8100
74,12200
66,10600
62,8000
189,24400
62,9300
613,68600
76,11900
62,14500
121,21300
291,57800
62,10100
152,22300
768,212000
62,12300
62,8600
62,8200
63,7700
62,8500
74,10600
66,11000
62,9000
189,27100
62,9600
613,74900
76,14400
62,21500
121,21500
291,44300
62,9500
152,20500
768,141200
62,86800
62,74800
62,32300
63,21600
62,13200
74,19700
66,18000
62,11200
189,53400
62,12400
613,94700
76,12000
62,24400
121,19200
291,42500
62,9300
152,20800
768,114100
62,8800
62,7100
62,7500
63,9700
62,8700
74,11200
66,10000
62,8200
189,25500
62,8600
613,69500
76,12000
62,9800
121,69800
291,49600
62,9500
152,23900
768,142300
62,17000
62,7500
62,9400
63,9600
62,8400
74,12300
66,9200
62,9600
189,28600
62,8900
613,74300
76,16300
62,23300
121,19000
291,41800
62,8300
152,19700
768,135300
62,16000
62,7600
62,8600
63,10200
62,9000
74,11300
66,10200
62,10200
189,31400
62,9600
63,8600
613,71000
76,15200
62,24300
62,8400
121,16200
307,53200
62,14600
152,68900
768,120400
62,10900
62,7400
62,7400
115,18300
62,7600
62,6600
62,6400
63,8900
62,7200
74,11800
66,9100
62,8400
189,27000
62,8500
613,77800
76,163299
62,28500
121,22900
291,62500
62,11800
858,256900
62,23900
62,8600
62,8400
63,8400
62,33400
74,16800
66,11300
62,9000
189,36400
62,12300
613,226300
76,31700
62,49200
121,38000
291,100200
62,16900
152,37500
768,238700
62,15900
62,13200
62,10700
63,28500
62,11700
74,46200
66,15900
62,11500
189,54599
62,8900
613,82700
76,11700
62,11200
121,15600
291,54600
62,8500
152,18700
768,106400
62,9000
62,8800
62,7100
63,9000
62,7600
74,10400
66,9600
62,8000
189,24000
62,8500
613,66600
76,44100
62,21500
121,22200
307,56700
62,10100
152,21200
768,115800
62,11700
62,7900
62,9600
63,8200
62,7600
74,11000
66,10200
62,7900
189,25400
62,8800
613,70100
76,11600
62,19000
121,16100
307,37300
62,12100
858,123100
63,9500
62,7700
62,7100
62,7400
62,7300
63,8800
74,10200
62,184900
66,20700
62,9300
189,26500
62,8200
613,68700
76,11900
62,10100
121,16500
307,38500
62,8900
152,21800
62,7900
768,91100
62,13200
62,7800
62,7600
63,7800
62,7700
74,10600
66,9900
62,7700
189,25900
62,8600
613,68800
76,11600
62,12599
121,14100
307,38800
62,8700
858,120800
62,9500
62,10800
62,9500
63,8700
62,8800
74,11200
66,11500
62,9900
189,25800
62,9800
613,69400
76,13400
62,11200
121,16000
307,38600
62,9800
858,119400
62,10500
62,8600
62,8100
63,9800
62,9600
62,9700
62,8100
62,7600
74,11400
66,9500
62,9200
189,26200
62,8400
613,69400
76,13700
62,10800
121,41800
307,52100
62,8800
858,117900
62,11900
62,8200
62,7900
63,8300
62,13200
74,12700
66,11300
62,8800
189,25900
62,8900
613,71900
76,11900
62,11300
121,17300
291,34300
62,15600
858,124900
62,11900
62,7800
62,9800
63,9700
62,7900
74,11700
66,10100
62,8100
189,24000
62,8200
613,66500
76,11800
62,10500
63,7500
121,13300
307,44400
62,8400
62,9500
858,125200
62,11900
62,10700
62,31800
63,9300
62,7900
74,11100
66,9000
62,8200
189,25200
62,9200
613,67500
76,11600
62,18500
121,16200
307,39399
62,10100
152,21100
768,102100
62,9900
62,7500
62,7700
63,8900
62,7500
74,10300
66,9100
62,8200
189,25200
62,15700
613,71000
76,11900
62,9800
121,15200
291,36200
62,8900
858,117400
62,11600
62,7800
62,9400
118,16600
118,17400
63,8500
62,9800
74,10800
66,9000
62,9200
189,25000
62,8300
613,71100
76,22200
62,26500
121,20800
307,75600
62,9800
152,22500
768,178599
62,15800
62,10400
62,14600
63,12500
62,12300
74,17900
66,15500
62,12500
189,44700
62,56800
613,138100
76,22500
62,22400
121,23700
291,58700
62,12700
152,29000
768,260200
62,39900
62,12100
62,14000
63,17400
62,14100
74,15900
66,11700
62,10700
189,31300
62,11300
613,76900
76,13200
62,20000
121,20200
307,53900
62,8800
152,21000
768,113000
62,12500
62,9200
62,8400
63,7900
62,8100
74,12200
66,9800
62,9500
189,25100
62,8700
613,68800
76,12700
62,20600
121,17200
307,40300
62,8900
63,10200
152,20500
62,9100
768,109299
62,17900
62,13100
62,12200
74,12400
63,8500
62,10300
66,9800
62,8200
189,27000
62,14800
613,76600
76,12800
62,11000
121,15100
307,46200
62,9100
152,18200
768,105600
62,11100
62,7700
62,7500
63,7700
62,8000
74,11400
66,9700
62,8400
189,40400
62,8900
613,68200
76,12300
62,25300
121,21800
307,65000
62,9800
858,116400
62,12000
62,8300
62,8000
63,9700
62,8300
74,11500
66,9500
62,8300
189,24700
62,8900
613,83000
76,13100
62,11400
121,14900
307,53100
62,10200
152,23300
768,110900
62,15300
62,15100
62,9200
63,8100
62,10100
74,12400
66,10600
62,9400
189,109100
62,11400
613,77000
76,13200
62,19600
121,20500
291,38700
62,9200
152,21700
768,113900
62,14100
62,22300
62,7600
63,12000
62,12000
74,12100
66,10100
62,8700
189,27300
62,9700
613,71800
76,12700
62,10600
121,16100
291,35900
62,8400
152,17300
768,104900
62,13900
62,8700
62,7500
63,9700
62,8200
74,10800
66,9700
62,9100
189,25000
62,8800
613,69300
76,17600
62,22700
63,8600
62,10500
121,17200
291,50100
62,11000
858,138300
62,10600
62,10100
62,8200
63,7700
62,7500
74,11800
66,9700
62,8200
189,24200
62,8800
613,69400
76,11500
62,20600
121,19300
291,36800
62,15600
858,130800
62,27000
62,11400
62,9400
63,11700
62,8900
74,11300
66,10200
62,8300
189,25100
62,9099
613,70500
76,12100
62,16800
121,18400
307,39800
62,10700
152,18700
768,118900
62,16100
62,12200
62,8400
63,7900
62,11100
74,11500
66,9900
62,8800
189,27100
62,30500
613,72500
76,11700
62,10200
121,16100
307,46100
62,8900
152,18000
768,112300
62,9700
62,7700
62,7000
63,7500
62,7900
74,10800
66,8500
62,7800
189,26900
62,11900
613,72700
76,12400
62,9400
121,16700
291,34400
62,8900
858,117400
62,11100
62,7100
62,7000
63,9100
62,9300
74,32700
66,10300
62,8100
189,24800
62,8300
613,69300
76,16800
62,22800
121,17000
291,47300
62,10900
858,129800
62,11500
62,7400
62,8100
63,7500
62,7800
74,11100
66,9000
63,7600
62,7900
189,25099
62,8300
62,7500
613,68900
76,11500
62,10000
121,15600
307,45800
62,9100
858,140800
62,18600
62,12800
62,10000
63,9800
62,9900
74,11500
66,10500
62,9100
189,27600
62,9100
613,73500
76,12200
62,17800
121,17800
307,38200
62,8900
152,20800
768,110500
62,12200
62,8400
62,12900
63,11200
62,9100
74,11800
66,10400
62,8200
189,26600
62,9000
613,70100
76,12100
62,10200
121,15300
307,108100
62,12100
152,28400
768,114000
62,10000
62,7400
62,9200
63,18800
62,11600
74,13000
66,10600
62,9200
189,26800
62,10100
613,71400
76,14700
62,15900
121,19600
291,47500
62,10000
858,131000
62,10900
62,14400
62,8800
63,8400
62,9700
74,11000
66,10000
62,8200
189,85300
62,13100
613,529800
76,18100
62,13500
121,19700
291,40500
62,11000
63,12300
62,9200
152,21600
768,115300
62,10100
62,11200
62,12500
74,11800
63,10300
62,8300
66,10200
62,7800
189,26400
62,8600
613,69500
76,11900
62,10200
121,15300
307,44300
62,9300
152,19800
768,123100
62,16600
62,26800
62,11400
63,8300
62,11800
74,12200
66,9900
62,7900
189,25600
62,8400
613,69100
76,11700
62,16100
121,16800
291,35400
62,8300
858,132699
62,11600
62,7400
62,7600
63,7800
62,7400
74,10500
66,8700
62,13400
189,30900
62,9600
613,70600
76,12400
62,18400
121,16300
307,41000
62,13800
858,117800
62,9700
62,12000
62,10100
63,10000
62,8400
74,11200
66,10000
62,8200
189,26700
62,9000
613,69800
76,17400
62,35000
121,23500
307,40800
62,9100
152,22400
768,107600
62,9500
62,7800
62,7900
63,7600
62,9200
74,10600
66,9800
62,7400
189,24700
62,8700
613,68500
76,11300
62,10500
121,15900
291,43300
62,8900
152,18000
768,128700
62,13000
62,8100
62,8600
63,8700
62,8500
74,10800
66,9500
62,8300
189,26300
62,9500
613,85400
76,13400
62,18700
121,17300
307,39100
62,9000
152,21600
768,107799
62,9600
62,12700
62,13800
63,10500
62,8500
74,11000
63,8000
66,9600
62,8300
189,26400
62,9500
62,10200
613,69500
76,11900
62,10200
121,14200
291,34800
62,8700
152,18900
768,113100
62,12300
62,8200
62,9200
74,10300
66,20500
62,10700
246,35900
62,9600
205,36300
62,14800
113,18700
62,10700
189,27600
62,9800
1210,161100
439,76000
62,13000
77,12000
141,17200
74,11900
66,9500
62,9200
245,34100
62,9400
1120,153600
62,16200
1210,191100
217,60100
62,10800
212,27700
62,10900
137,16800
62,7600
203,28600
62,10000
1115,132099
62,9600
507,72800
62,13700
63,11000
62,8700
74,11500
66,9800
62,8900
189,26300
62,9000
613,69500
76,11900
62,10500
121,16300
291,34300
62,9200
858,130000
62,12400
62,7900
62,8600
63,7900
62,7500
74,11500
66,8900
62,13400
189,29700
62,8800
613,69000
76,12100
62,21800
121,15300
307,36000
62,10100
858,112200
62,11900
62,7800
62,9500
74,10900
66,9500
62,8400
253,39000
62,9100
690,76400
62,17300
212,47400
62,26100
137,20100
62,9000
779,113700
62,12000
275,39600
62,11200
63,8300
62,9900
74,13300
66,11100
62,9800
189,27800
62,10200
613,73800
76,15400
62,23200
121,16300
291,38000
62,8900
858,135599
62,19300
62,13100
62,10300
63,10200
62,9500
74,13600
66,10500
62,8800
189,27600
62,123800
613,80000
76,15400
62,19400
121,21600
307,46800
62,8800
152,20700
768,105300
62,10200
62,10100
62,7300
63,12100
62,12100
74,12800
66,10100
62,9000
189,27000
62,9300
613,72100
76,12700
62,21600
121,15600
307,39300
62,10600
858,130600
62,11300
62,8700
62,7700
63,7800
62,10000
74,11900
66,9500
62,7800
189,24700
62,8600
613,69000
76,17600
62,16300
121,17600
307,48700
62,8800
63,9600
62,8100
858,123000
62,11700
62,7900
62,8700
63,7300
62,7500
74,11600
66,9300
62,8700
189,24400
62,9000
613,68300
76,12200
62,21399
121,17500
307,34500
62,15400
152,26500
768,107400
62,12500
62,7900
62,7900
63,7800
62,10400
74,11300
66,9500
62,8300
189,25300
62,8900
613,67800
76,12000
62,10800
121,15100
307,46800
62,9300
858,116900
62,14100
62,13800
62,8900
63,9400
62,8300
74,11200
66,9700
62,7900
189,26300
62,8400
613,93400
76,14400
62,19300
121,16300
291,35600
62,10400
152,22300
768,117200
62,16100
62,8600
62,8100
63,8200
62,9700
74,10700
66,10600
62,10400
189,37400
62,13600
613,78700
76,14900
62,16000
121,15700
291,59400
62,9700
858,127700
62,10100
62,10300
62,9000
63,8100
62,19400
74,14500
66,12100
62,14800
189,30500
62,8400
613,75199
76,22100
62,19400
121,21500
307,57600
62,9000
152,23300
768,145800
62,10000
62,9900
62,7500
63,10000
62,9000
74,13000
66,11700
62,10300
189,29000
62,9100
63,8300
613,77500
76,14200
62,23000
62,10700
121,35000
291,44700
62,8200
858,162000
62,50600
62,15100
62,11100
63,14600
62,11600
74,14600
66,11600
62,10700
189,31600
62,11300
613,84300
76,18300
62,26900
121,18100
291,49100
62,18200
858,151500
62,11400
62,18000
62,20700
115,28900
63,13600
62,10400
62,8900
74,12800
66,11200
62,9400
189,29700
62,10300
613,80200
76,14500
62,26000
121,21000
307,63400
62,11100
858,146700
62,11500
62,26300
62,9900
63,8100
62,11000
74,13000
66,12600
62,9300
189,32700
62,10000
613,92700
76,22000
62,24400
121,21400
307,1.1262e+06
62,14000
858,188100
62,12800
62,8300
62,10700
63,12100
62,10099
